#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.000 21.591  0.000 16.265 14.679  0.000 14.868 14.443 17.260 14.390 
0.010 21.461  0.000 16.203 14.573  0.000 14.594 14.179 17.141 14.195 
0.020 21.355  0.000 16.144 14.489  0.000 14.528 14.156 17.052 14.153 
0.030 21.278  0.000 16.086 14.455  0.000 14.482 14.142 16.985 14.103 
0.040 21.231  0.000 16.047 14.422  0.000 14.439 14.125 16.930 14.082 
0.050 21.180  0.000 16.019 14.406  0.000 14.418 14.114 16.889 14.067 
0.060 21.133  0.000 16.007 14.388  0.000 14.406 14.109 16.843 14.046 
0.070 21.089  0.000 15.986 14.361  0.000 14.387 14.099 16.802 14.026 
0.080 21.062  0.000 15.954 14.352  0.000 14.375 14.087 16.780 14.011 
0.090 20.988  0.000 15.930 14.331  0.000 14.365 14.080 16.708 13.993 
0.100 20.956  0.000 15.913 14.318  0.000 14.354 14.068 16.675 13.975 
0.110 20.920  0.000 15.898 14.305  0.000 14.344 14.057 16.646 13.962 
0.120 20.891  0.000 15.882 14.299  0.000 14.334 14.050 16.621 13.955 
0.130 20.851  0.000 15.870 14.288  0.000 14.325 14.044 16.571 13.942 
0.140 20.826  0.000 15.832 14.274  0.000 14.316 14.039 16.547 13.931 
0.150 20.817  0.000 15.816 14.263  0.000 14.301 14.036 16.537 13.918 
0.160 20.807  0.000 15.801 14.251  0.000 14.291 14.030 16.525 13.911 
0.170 20.796  0.000 15.783 14.244  0.000 14.282 14.024 16.511 13.904 
0.180 20.780  0.000 15.770 14.229  0.000 14.271 14.018 16.501 13.897 
0.190 20.768  0.000 15.762 14.212  0.000 14.261 14.010 16.490 13.883 
0.200 20.759  0.000 15.757 14.205  0.000 14.253 13.993 16.479 13.876 
0.210 20.740  0.000 15.750 14.194  0.000 14.242 13.989 16.468 13.872 
0.220 20.729  0.000 15.741 14.182  0.000 14.236 13.980 16.456 13.866 
0.230 20.716  0.000 15.734 14.170  0.000 14.228 13.974 16.441 13.854 
0.240 20.704  0.000 15.721 14.161  0.000 14.221 13.962 16.430 13.844 
0.250 20.688  0.000 15.716 14.149  0.000 14.212 13.954 16.417 13.841 
0.260 20.667  0.000 15.705 14.139  0.000 14.202 13.948 16.402 13.830 
0.270 20.655  0.000 15.692 14.131  0.000 14.198 13.936 16.384 13.822 
0.280 20.643  0.000 15.677 14.123  0.000 14.191 13.923 16.368 13.811 
0.290 20.619  0.000 15.663 14.113  0.000 14.178 13.913 16.349 13.803 
0.300 20.589  0.000 15.652 14.101  0.000 14.166 13.903 16.322 13.796 
0.310 20.566  0.000 15.640 14.088  0.000 14.154 13.896 16.294 13.789 
0.320 20.551  0.000 15.626 14.078  0.000 14.145 13.887 16.283 13.780 
0.330 20.530  0.000 15.610 14.069  0.000 14.135 13.874 16.261 13.770 
0.340 20.506  0.000 15.592 14.057  0.000 14.125 13.864 16.240 13.766 
0.350 20.487  0.000 15.575 14.046  0.000 14.117 13.851 16.211 13.759 
0.360 20.458  0.000 15.562 14.035  0.000 14.109 13.841 16.187 13.756 
0.370 20.427  0.000 15.549 14.026  0.000 14.098 13.831 16.167 13.747 
0.380 20.403  0.000 15.533 14.016  0.000 14.083 13.824 16.143 13.735 
0.390 20.389  0.000 15.522 14.001  0.000 14.074 13.815 16.120 13.725 
0.400 20.370  0.000 15.501 13.993  0.000 14.062 13.808 16.108 13.710 
0.410 20.342  0.000 15.483 13.983  0.000 14.052 13.800 16.080 13.696 
0.420 20.322  0.000 15.453 13.966  0.000 14.036 13.794 16.058 13.682 
0.430 20.304  0.000 15.429 13.950  0.000 14.027 13.780 16.044 13.667 
0.440 20.287  0.000 15.406 13.940  0.000 14.008 13.772 16.022 13.655 
0.450 20.266  0.000 15.387 13.931  0.000 13.992 13.761 16.001 13.639 
0.460 20.247  0.000 15.370 13.920  0.000 13.982 13.750 15.988 13.625 
0.470 20.227  0.000 15.343 13.913  0.000 13.973 13.736 15.967 13.607 
0.480 20.206  0.000 15.334 13.895  0.000 13.964 13.725 15.947 13.598 
0.490 20.183  0.000 15.317 13.885  0.000 13.953 13.716 15.916 13.585 
0.500 20.146  0.000 15.291 13.873  0.000 13.945 13.701 15.887 13.571 
0.510 20.108  0.000 15.275 13.865  0.000 13.931 13.690 15.864 13.555 
0.520 20.064  0.000 15.258 13.846  0.000 13.915 13.681 15.814 13.538 
0.530 20.031  0.000 15.240 13.829  0.000 13.902 13.666 15.787 13.528 
0.540 20.009  0.000 15.224 13.817  0.000 13.890 13.648 15.760 13.516 
0.550 19.990  0.000 15.209 13.804  0.000 13.877 13.635 15.743 13.504 
0.560 19.963  0.000 15.190 13.786  0.000 13.855 13.621 15.714 13.489 
0.570 19.931  0.000 15.170 13.764  0.000 13.838 13.607 15.684 13.474 
0.580 19.903  0.000 15.154 13.746  0.000 13.814 13.594 15.665 13.453 
0.590 19.875  0.000 15.140 13.732  0.000 13.793 13.584 15.620 13.441 
0.600 19.854  0.000 15.112 13.720  0.000 13.778 13.566 15.603 13.420 
0.610 19.827  0.000 15.091 13.690  0.000 13.761 13.548 15.579 13.393 
0.620 19.809  0.000 15.073 13.671  0.000 13.738 13.535 15.559 13.366 
0.630 19.794  0.000 15.050 13.653  0.000 13.723 13.517 15.542 13.337 
0.640 19.766  0.000 15.027 13.639  0.000 13.713 13.503 15.520 13.317 
0.650 19.741  0.000 15.006 13.622  0.000 13.696 13.493 15.495 13.301 
0.660 19.714  0.000 14.971 13.605  0.000 13.678 13.479 15.476 13.287 
0.670 19.698  0.000 14.941 13.590  0.000 13.655 13.470 15.436 13.270 
0.680 19.653  0.000 14.914 13.575  0.000 13.638 13.461 15.408 13.260 
0.690 19.633  0.000 14.893 13.559  0.000 13.624 13.451 15.394 13.244 
0.700 19.606  0.000 14.877 13.538  0.000 13.609 13.443 15.360 13.225 
0.710 19.577  0.000 14.851 13.525  0.000 13.589 13.433 15.326 13.195 
0.720 19.538  0.000 14.822 13.501  0.000 13.575 13.418 15.279 13.181 
0.730 19.494  0.000 14.795 13.479  0.000 13.563 13.404 15.240 13.161 
0.740 19.470  0.000 14.759 13.466  0.000 13.544 13.391 15.225 13.137 
0.750 19.425  0.000 14.725 13.441  0.000 13.526 13.376 15.188 13.115 
