#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.670 18.931  0.000 15.005 12.798  0.000 13.121 13.117 14.931 12.686 
0.680 18.899  0.000 14.979 12.693  0.000 13.109 13.109 14.913 12.653 
0.690 18.857  0.000 14.943 12.637  0.000 13.081 13.102 14.883 12.612 
0.700 18.829  0.000 14.911 12.591  0.000 13.060 13.095 14.866 12.569 
0.710 18.791  0.000 14.886 12.539  0.000 13.036 13.089 14.829 12.520 
0.720 18.754  0.000 14.859 12.451  0.000 13.017 13.085 14.783 12.483 
0.730 18.734  0.000 14.826 12.394  0.000 12.999 13.077 14.755 12.435 
0.740 18.697  0.000 14.811 12.349  0.000 12.980 13.066 14.730 12.370 
0.750 18.667  0.000 14.774 12.274  0.000 12.956 13.061 14.697 12.301 
0.760 18.627  0.000 14.752 12.198  0.000 12.937 13.053 14.672 12.243 
0.770 18.570  0.000 14.722 12.136  0.000 12.909 13.046 14.628 12.178 
0.780 18.524  0.000 14.684 12.071  0.000 12.892 13.040 14.574 12.128 
0.790 18.479  0.000 14.649 11.976  0.000 12.871 13.034 14.528 12.085 
0.800 18.433  0.000 14.629 11.860  0.000 12.854 13.027 14.492 12.007 
0.810 18.394  0.000 14.598 11.802  0.000 12.838 13.021 14.458 11.945 
0.820 18.361  0.000 14.556 11.740  0.000 12.817 13.017 14.417 11.878 
0.830 18.321  0.000 14.531 11.679  0.000 12.803 13.009 14.393 11.819 
0.840 18.273  0.000 14.513 11.614  0.000 12.787 13.004 14.335 11.749 
0.850 18.229  0.000 14.488 11.528  0.000 12.770 12.998 14.292 11.671 
0.860 18.186  0.000 14.428 11.460  0.000 12.749 12.994 14.257 11.631 
0.870 18.144  0.000 14.393 11.361  0.000 12.741 12.988 14.217 11.600 
0.880 18.091  0.000 14.362 11.294  0.000 12.731 12.980 14.165 11.569 
0.890 18.039  0.000 14.334 11.211  0.000 12.721 12.972 14.115 11.521 
0.900 17.962  0.000 14.304 11.104  0.000 12.708 12.965 14.044 11.456 
0.910 17.912  0.000 14.264 10.995  0.000 12.696 12.957 13.993 11.428 
0.920 17.845  0.000 14.204 10.926  0.000 12.683 12.952 13.930 11.392 
0.930 17.733  0.000 14.101 10.866  0.000 12.668 12.944 13.826 11.340 
0.940 17.640  0.000 14.023 10.785  0.000 12.659 12.940 13.745 11.276 
0.950 17.549  0.000 13.920 10.732  0.000 12.651 12.933 13.627 11.182 
0.960 17.463  0.000 13.839 10.653  0.000 12.641 12.928 13.572 11.111 
0.970 17.366  0.000 13.767 10.610  0.000 12.630 12.923 13.458 11.003 
0.980 17.252  0.000 13.674 10.537  0.000 12.622 12.916 13.332 10.864 
0.990 17.150  0.000 13.588 10.497  0.000 12.612 12.911 13.210 10.756 
1.000 16.780  0.000 13.385 10.449  0.000 12.601 12.908 12.883 10.560 
