#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.670 19.148  0.000 14.711 12.319  0.000 12.711 12.891 15.019 12.271 
0.680 19.130  0.000 14.700 12.289  0.000 12.696 12.888 15.002 12.249 
0.690 19.112  0.000 14.690 12.258  0.000 12.684 12.884 14.985 12.224 
0.700 19.093  0.000 14.676 12.229  0.000 12.672 12.880 14.968 12.205 
0.710 19.073  0.000 14.663 12.197  0.000 12.658 12.876 14.944 12.180 
0.720 19.051  0.000 14.650 12.165  0.000 12.644 12.872 14.925 12.157 
0.730 19.030  0.000 14.638 12.133  0.000 12.631 12.867 14.902 12.134 
0.740 19.005  0.000 14.623 12.093  0.000 12.615 12.863 14.884 12.104 
0.750 18.980  0.000 14.608 12.059  0.000 12.598 12.860 14.861 12.076 
0.760 18.955  0.000 14.596 12.018  0.000 12.585 12.855 14.837 12.048 
0.770 18.932  0.000 14.582 11.980  0.000 12.572 12.851 14.818 12.016 
0.780 18.908  0.000 14.565 11.940  0.000 12.558 12.847 14.792 11.985 
0.790 18.881  0.000 14.548 11.902  0.000 12.544 12.843 14.765 11.956 
0.800 18.852  0.000 14.531 11.859  0.000 12.529 12.839 14.739 11.927 
0.810 18.820  0.000 14.511 11.812  0.000 12.517 12.835 14.705 11.890 
0.820 18.785  0.000 14.494 11.769  0.000 12.505 12.832 14.676 11.855 
0.830 18.755  0.000 14.476 11.724  0.000 12.493 12.828 14.645 11.822 
0.840 18.711  0.000 14.456 11.665  0.000 12.483 12.824 14.612 11.785 
0.850 18.668  0.000 14.433 11.615  0.000 12.469 12.821 14.569 11.750 
0.860 18.625  0.000 14.405 11.564  0.000 12.457 12.818 14.526 11.717 
0.870 18.572  0.000 14.378 11.512  0.000 12.445 12.814 14.466 11.688 
0.880 18.520  0.000 14.347 11.454  0.000 12.431 12.810 14.422 11.659 
0.890 18.464  0.000 14.317 11.375  0.000 12.417 12.806 14.370 11.630 
0.900 18.402  0.000 14.279 11.306  0.000 12.404 12.803 14.317 11.605 
