#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.670 18.645  0.000 14.665 11.042  0.000 12.214 12.746 14.654 11.704 
0.680 18.625  0.000 14.652 11.024  0.000 12.209 12.744 14.637 11.692 
0.690 18.605  0.000 14.643 11.007  0.000 12.204 12.742 14.621 11.680 
0.700 18.587  0.000 14.634 10.988  0.000 12.199 12.740 14.605 11.666 
0.710 18.563  0.000 14.626 10.970  0.000 12.195 12.738 14.587 11.655 
0.720 18.543  0.000 14.618 10.950  0.000 12.190 12.737 14.568 11.643 
0.730 18.521  0.000 14.607 10.929  0.000 12.185 12.735 14.549 11.630 
0.740 18.497  0.000 14.591 10.910  0.000 12.180 12.734 14.526 11.617 
0.750 18.473  0.000 14.573 10.893  0.000 12.175 12.732 14.503 11.605 
0.760 18.446  0.000 14.559 10.870  0.000 12.170 12.730 14.480 11.591 
0.770 18.417  0.000 14.543 10.850  0.000 12.166 12.729 14.456 11.578 
0.780 18.391  0.000 14.527 10.831  0.000 12.162 12.727 14.432 11.566 
0.790 18.361  0.000 14.515 10.811  0.000 12.158 12.726 14.408 11.553 
0.800 18.330  0.000 14.505 10.789  0.000 12.153 12.724 14.381 11.540 
0.810 18.300  0.000 14.488 10.764  0.000 12.149 12.722 14.347 11.524 
0.820 18.264  0.000 14.471 10.742  0.000 12.144 12.721 14.317 11.507 
0.830 18.230  0.000 14.448 10.717  0.000 12.140 12.719 14.291 11.489 
0.840 18.205  0.000 14.419 10.694  0.000 12.134 12.717 14.262 11.472 
0.850 18.173  0.000 14.390 10.673  0.000 12.130 12.716 14.232 11.454 
0.860 18.133  0.000 14.361 10.650  0.000 12.126 12.714 14.202 11.436 
0.870 18.094  0.000 14.344 10.627  0.000 12.121 12.713 14.170 11.419 
0.880 18.054  0.000 14.334 10.604  0.000 12.117 12.711 14.130 11.396 
0.890 17.999  0.000 14.324 10.583  0.000 12.113 12.709 14.086 11.377 
0.900 17.957  0.000 14.313 10.561  0.000 12.109 12.707 14.048 11.356 
0.910 17.915  0.000 14.282 10.538  0.000 12.105 12.706 14.009 11.335 
0.920 17.860  0.000 14.240 10.508  0.000 12.101 12.704 13.949 11.313 
0.930 17.787  0.000 14.192 10.482  0.000 12.096 12.703 13.880 11.290 
0.940 17.714  0.000 14.139 10.453  0.000 12.092 12.701 13.818 11.260 
0.950 17.633  0.000 14.080 10.425  0.000 12.088 12.700 13.736 11.232 
0.960 17.512  0.000 14.033 10.393  0.000 12.084 12.699 13.633 11.206 
0.970 17.407  0.000 13.991 10.349  0.000 12.079 12.697 13.526 11.167 
0.980 17.302  0.000 13.950 10.304  0.000 12.075 12.696 13.422 11.113 
0.990 17.120  0.000 13.859 10.267  0.000 12.070 12.695 13.244 11.040 
1.000 16.860  0.000 13.745 10.214  0.000 12.065 12.693 13.004 10.952 
