#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.670 19.459  0.000 14.701 12.835  0.000 13.084 12.687 15.163 13.006 
0.680 19.424  0.000 14.683 12.797  0.000 13.056 12.672 15.142 12.991 
0.690 19.386  0.000 14.669 12.766  0.000 13.025 12.657 15.113 12.966 
0.700 19.356  0.000 14.649 12.718  0.000 12.992 12.648 15.083 12.928 
0.710 19.337  0.000 14.634 12.693  0.000 12.967 12.629 15.054 12.910 
0.720 19.293  0.000 14.609 12.658  0.000 12.936 12.613 15.025 12.888 
0.730 19.259  0.000 14.587 12.617  0.000 12.915 12.601 14.987 12.859 
0.740 19.237  0.000 14.571 12.594  0.000 12.885 12.580 14.961 12.825 
0.750 19.220  0.000 14.553 12.550  0.000 12.850 12.567 14.940 12.790 
0.760 19.194  0.000 14.525 12.525  0.000 12.821 12.552 14.917 12.751 
0.770 19.157  0.000 14.499 12.485  0.000 12.796 12.535 14.874 12.707 
0.780 19.110  0.000 14.473 12.457  0.000 12.770 12.526 14.832 12.673 
0.790 19.065  0.000 14.453 12.430  0.000 12.734 12.516 14.807 12.626 
0.800 19.035  0.000 14.425 12.387  0.000 12.702 12.505 14.767 12.588 
0.810 19.008  0.000 14.373 12.360  0.000 12.668 12.489 14.733 12.541 
0.820 18.965  0.000 14.341 12.327  0.000 12.647 12.472 14.698 12.464 
0.830 18.919  0.000 14.309 12.288  0.000 12.613 12.454 14.666 12.396 
0.840 18.873  0.000 14.284 12.232  0.000 12.587 12.443 14.630 12.352 
0.850 18.839  0.000 14.249 12.206  0.000 12.515 12.428 14.572 12.299 
0.860 18.785  0.000 14.208 12.145  0.000 12.488 12.409 14.532 12.223 
0.870 18.755  0.000 14.156 12.089  0.000 12.436 12.398 14.475 12.160 
0.880 18.697  0.000 14.087 12.006  0.000 12.377 12.387 14.434 12.099 
0.890 18.631  0.000 14.054 11.942  0.000 12.321 12.376 14.382 11.998 
0.900 18.589  0.000 14.019 11.880  0.000 12.291 12.366 14.312 11.876 
0.910 18.531  0.000 13.982 11.807  0.000 12.249 12.354 14.269 11.767 
0.920 18.455  0.000 13.948 11.769  0.000 12.197 12.343 14.209 11.605 
0.930 18.401  0.000 13.887 11.669  0.000 12.172 12.330 14.155 11.529 
0.940 18.322  0.000 13.842 11.602  0.000 12.135 12.318 14.085 11.391 
0.950 18.246  0.000 13.790 11.487  0.000 12.103 12.303 14.002 11.259 
0.960 18.165  0.000 13.737 11.395  0.000 12.074 12.293 13.948 11.120 
0.970 18.101  0.000 13.672 11.309  0.000 12.021 12.268 13.886 10.972 
0.980 18.005  0.000 13.602 11.198  0.000 11.999 12.250 13.779 10.841 
0.990 17.913  0.000 13.537 11.093  0.000 11.963 12.233 13.662 10.697 
1.000 17.695  0.000 13.462 10.982  0.000 11.921 12.220 13.476 10.474 
