#idx dtype name
0    f8  atime
1    i8  ID
2    f8  Mass
3    f8  Vinit
4    f8  Mstar
5    f8  rho_a
6    f8  T_a
7    f8  rho_c
8    f8  R_c
9    f8  L_c
10   f8  Z
11   f8  Sfr
12   f8  tclock
13   f8  tscale
14   f8  x
15   f8  y
16   f8  z
17   i8  PID
